id,host_id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,room_type,minimum_nights,number_of_reviews,availability_365,calculated_host_listings_count
301372,1294674,Brooklyn,Fort Greene,40.6857,-73.97388,Private room,30.0,27,0,1
302238,1556814,Manhattan,Harlem,40.80752,-73.94778,Entire home/apt,30.0,10,361,11
250537,1313306,Manhattan,Harlem,40.81128,-73.9433,Entire home/apt,30.0,0,365,2
252865,194457,Brooklyn,Prospect Heights,40.67882,-73.97224,Private room,30.0,5,0,1
253332,552343,Brooklyn,Sunset Park,40.66161712766098,-73.99192061645073,Private room,3.0,28,337,1
253466,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,1.0,48,0,29
253471,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,1.0,31,0,29
253475,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,1.0,100,0,29
253800,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,1.0,51,0,29
253803,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,1.0,42,0,29
253806,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,1.0,49,0,29
253811,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,1.0,73,0,29
253828,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,1.0,12,0,29
302280,1556814,Manhattan,Harlem,40.8058,-73.94759,Entire home/apt,30.0,9,365,11
302309,1556814,Manhattan,Harlem,40.80528,-73.94742,Entire home/apt,30.0,8,364,11
302705,1439222,Manhattan,Upper East Side,40.77298,-73.95813,Private room,30.0,11,195,1
302758,8605,Manhattan,East Harlem,40.79675,-73.93634,Entire home/apt,30.0,12,88,1
303264,1556814,Manhattan,Harlem,40.8073,-73.94575,Entire home/apt,30.0,9,364,11
305245,1556814,Manhattan,Harlem,40.80557,-73.94801,Entire home/apt,30.0,12,365,11
306799,1577961,Brooklyn,Bushwick,40.70674,-73.91959,Private room,30.0,129,89,1
310325,745069,Manhattan,Harlem,40.82359,-73.94601,Private room,30.0,32,317,2
310338,745069,Manhattan,Harlem,40.82295,-73.94433,Private room,30.0,29,365,2
310524,1597481,Brooklyn,Bedford-Stuyvesant,40.69533,-73.96058,Private room,2.0,185,332,1
312415,1606133,Manhattan,Theater District,40.75672,-73.99003,Private room,30.0,68,0,1
314982,1617817,Manhattan,East Village,40.73216,-73.98678,Private room,30.0,192,365,1
253839,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,1.0,10,0,29
253842,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,1.0,14,0,29
253846,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Hotel room,1.0,35,0,29
254168,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,1.0,5,0,29
255476,1302029,Brooklyn,Williamsburg,40.71134819720268,-73.95338679325236,Private room,30.0,52,92,2
255601,1343630,Brooklyn,Bedford-Stuyvesant,40.69101,-73.95018,Entire home/apt,1.0,317,268,1
255957,506779,Manhattan,Nolita,40.72032,-73.99462,Entire home/apt,30.0,26,365,3
257097,315401,Brooklyn,Bedford-Stuyvesant,40.68278,-73.95549,Entire home/apt,90.0,43,293,1
346579,1757016,Manhattan,Lower East Side,40.71932,-73.98364,Entire home/apt,90.0,5,289,1
350168,1774431,Brooklyn,Park Slope,40.67534,-73.98345,Entire home/apt,30.0,10,362,1
351859,417652,Manhattan,Chelsea,40.74828,-73.9917,Entire home/apt,30.0,152,365,1
352651,1785800,Brooklyn,Prospect-Lefferts Gardens,40.66,-73.95203,Private room,30.0,10,365,3
318021,1632149,Manhattan,Harlem,40.80272,-73.95316,Private room,30.0,105,131,1
320877,1366194,Brooklyn,Williamsburg,40.71075,-73.95773,Entire home/apt,30.0,25,0,1
321014,1644452,Manhattan,Gramercy,40.73231,-73.98469,Entire home/apt,30.0,18,0,1
321136,1644999,Manhattan,Washington Heights,40.83249,-73.94466,Entire home/apt,30.0,82,226,1
322037,1649300,Brooklyn,Williamsburg,40.71923,-73.9582,Entire home/apt,30.0,291,365,1
323706,6064192,Manhattan,Upper West Side,40.77961,-73.98293,Entire home/apt,30.0,63,83,2
325429,92788,Manhattan,Upper East Side,40.77534,-73.95106,Entire home/apt,30.0,162,363,1
328040,1676487,Manhattan,Murray Hill,40.74838,-73.98214,Entire home/apt,30.0,49,150,1
353317,314377,Manhattan,Chinatown,40.71481,-73.99059,Private room,30.0,162,268,1
355563,1621363,Brooklyn,Boerum Hill,40.68560791015625,-73.98918914794922,Entire home/apt,30.0,1,365,3
363016,1834769,Queens,Maspeth,40.72678,-73.90448,Entire home/apt,30.0,2,0,1
367810,1728785,Brooklyn,Greenpoint,40.73626,-73.95634,Private room,30.0,11,0,1
373618,1879389,Brooklyn,Williamsburg,40.71942398164986,-73.96005436966747,Private room,2.0,170,78,2
380730,1317588,Brooklyn,Sheepshead Bay,40.59556,-73.94998,Entire home/apt,30.0,3,0,1
385824,1931205,Bronx,Spuyten Duyvil,40.88095,-73.91701,Entire home/apt,30.0,146,365,1
386744,1935291,Manhattan,Upper East Side,40.77,-73.95842,Private room,30.0,106,147,1
386799,1935605,Manhattan,Midtown,40.7616,-73.97715,Entire home/apt,30.0,115,0,1
387666,1939728,Manhattan,Washington Heights,40.83521,-73.93836,Private room,30.0,14,177,1
328744,890215,Brooklyn,Crown Heights,40.66763,-73.95836,Entire home/apt,30.0,143,180,5
332208,33188,Brooklyn,Greenpoint,40.72617,-73.95264,Private room,30.0,3,364,3
333323,1698391,Manhattan,Hell's Kitchen,40.76269,-73.99361,Private room,30.0,186,324,3
334607,52043,Brooklyn,Williamsburg,40.71529,-73.96032,Entire home/apt,30.0,52,0,1
342995,1740216,Manhattan,Harlem,40.81319,-73.94194,Private room,30.0,95,131,2
343276,1732559,Manhattan,Hell's Kitchen,40.75622,-73.99455,Private room,1.0,272,167,3
344082,1732559,Manhattan,Hell's Kitchen,40.75557,-73.99411,Entire home/apt,30.0,61,53,3
344092,1745402,Brooklyn,Sunset Park,40.64368,-74.02102,Entire home/apt,30.0,19,0,1
499763,361254,Manhattan,Hell's Kitchen,40.76448,-73.98667,Private room,30.0,0,363,1
389482,1947974,Queens,Briarwood,40.71215,-73.81692,Private room,30.0,57,365,2
392948,312722,Brooklyn,Williamsburg,40.70717,-73.95269,Private room,60.0,13,133,2
394111,1947974,Queens,Briarwood,40.71044,-73.81703,Private room,30.0,13,365,2
396636,1981742,Manhattan,Harlem,40.82903,-73.94204,Entire home/apt,30.0,42,365,1
397034,70234,Manhattan,Upper West Side,40.78221,-73.98357,Private room,30.0,25,365,1
400039,1488809,Brooklyn,Bushwick,40.70267,-73.92716,Entire home/apt,30.0,52,0,1
408491,2034361,Manhattan,West Village,40.73633,-73.99925,Entire home/apt,30.0,0,0,1
408983,520189,Brooklyn,Prospect-Lefferts Gardens,40.65914535522461,-73.95812225341797,Entire home/apt,30.0,127,334,1
409262,1621363,Brooklyn,Boerum Hill,40.68561,-73.98919,Entire home/apt,30.0,33,350,3
411918,2050338,Brooklyn,Crown Heights,40.67128,-73.94307,Entire home/apt,30.0,189,269,3
413504,1286417,Brooklyn,Williamsburg,40.71294,-73.94461,Private room,30.0,178,179,1
503460,2483236,Staten Island,New Springville,40.59274,-74.16178,Private room,30.0,8,0,1
504322,471928,Manhattan,Greenwich Village,40.73034,-74.00056,Entire home/apt,30.0,21,0,1
504362,2487309,Brooklyn,Prospect Heights,40.67707,-73.97062,Entire home/apt,30.0,84,358,1
504437,2356449,Manhattan,Lower East Side,40.72103,-73.98835,Entire home/apt,30.0,69,0,2
505231,2490915,Manhattan,Upper East Side,40.77968,-73.95197,Private room,30.0,1,0,1
505315,167417,Brooklyn,Bushwick,40.69204,-73.90661,Private room,30.0,52,0,1
512022,2363574,Manhattan,Lower East Side,40.7211,-73.98271,Entire home/apt,30.0,42,0,1
513343,2528671,Brooklyn,Prospect Heights,40.67604,-73.96865,Entire home/apt,30.0,1,273,1
415304,2050328,Manhattan,East Village,40.73161,-73.98484,Entire home/apt,30.0,1,0,1
416557,2714164,Brooklyn,Greenpoint,40.72292,-73.94577,Entire home/apt,30.0,46,365,1
417685,119588,Brooklyn,South Slope,40.66481,-73.97776,Entire home/apt,30.0,356,260,2
423275,2105276,Queens,Astoria,40.76456,-73.91749,Entire home/apt,30.0,42,363,1
424767,2103888,Manhattan,Midtown,40.74311,-73.98303,Entire home/apt,30.0,222,332,1
430427,820046,Manhattan,Washington Heights,40.83559,-73.94095,Private room,30.0,12,0,1
430665,2141109,Manhattan,Upper West Side,40.79288,-73.9642,Entire home/apt,30.0,7,0,1
431865,361855,Manhattan,Washington Heights,40.8341081,-73.93948379999999,Entire home/apt,4.0,156,299,1
432090,2148881,Queens,Long Island City,40.7464,-73.94807,Private room,30.0,69,0,1
432823,687361,Brooklyn,Park Slope,40.67634,-73.97666,Private room,30.0,10,363,2
433218,644941,Brooklyn,Prospect Heights,40.67793,-73.9702,Entire home/apt,30.0,49,0,1
433414,287733,Brooklyn,Clinton Hill,40.68566,-73.96781,Entire home/apt,30.0,119,208,1
513688,2530670,Brooklyn,Boerum Hill,40.68607,-73.98074,Entire home/apt,30.0,250,247,1
514548,2533991,Brooklyn,Bushwick,40.69775,-73.92615,Entire home/apt,30.0,0,350,1
517654,78742,Queens,Ridgewood,40.70499,-73.90128,Entire home/apt,30.0,3,0,1
519310,1366310,Queens,Sunnyside,40.74506,-73.91251,Private room,30.0,262,364,2
521018,2562882,Brooklyn,Clinton Hill,40.69445,-73.96546,Entire home/apt,30.0,2,0,1
521522,2440317,Brooklyn,South Slope,40.66587,-73.98518,Private room,30.0,5,0,1
523123,2572253,Brooklyn,Windsor Terrace,40.6605,-73.98332,Entire home/apt,30.0,32,138,1
528485,17985,Brooklyn,Sunset Park,40.66272,-73.98913,Private room,30.0,22,269,3
528615,2597207,Manhattan,West Village,40.73112,-74.00292,Entire home/apt,30.0,1,0,1
530576,263510,Manhattan,Upper West Side,40.78105,-73.97858,Private room,30.0,100,264,1
433914,1906804,Brooklyn,East New York,40.67322,-73.88109,Entire home/apt,30.0,66,365,1
437352,290662,Brooklyn,South Slope,40.66902,-73.98884,Entire home/apt,88.0,24,256,1
437906,2175110,Manhattan,East Village,40.72843,-73.98014,Entire home/apt,30.0,4,0,1
438513,2177462,Brooklyn,Prospect-Lefferts Gardens,40.65712,-73.96105,Entire home/apt,30.0,148,88,1
439750,1566042,Brooklyn,Williamsburg,40.71559,-73.94289,Private room,150.0,9,140,1
439870,1903758,Brooklyn,Park Slope,40.66943,-73.98188,Entire home/apt,30.0,3,268,2
442649,793225,Manhattan,Chelsea,40.74567,-73.99991,Entire home/apt,30.0,11,0,1
443646,2204078,Manhattan,Upper West Side,40.78935,-73.97225,Entire home/apt,31.0,38,178,1
444430,420542,Bronx,Mott Haven,40.81081,-73.9237,Private room,30.0,23,0,1
448011,420954,Brooklyn,Clinton Hill,40.68884,-73.9644,Private room,30.0,30,177,1
449660,2233165,Brooklyn,Windsor Terrace,40.64885,-73.97453,Private room,30.0,125,365,1
531455,1445298,Brooklyn,Prospect-Lefferts Gardens,40.66167,-73.96152,Entire home/apt,31.0,27,115,1
532288,683230,Manhattan,Greenwich Village,40.73249053955078,-73.99999237060547,Entire home/apt,30.0,115,282,2
536578,2635819,Brooklyn,Bushwick,40.70209,-73.91476,Private room,30.0,36,223,1
540057,2653648,Manhattan,Harlem,40.82335,-73.95322,Entire home/apt,30.0,270,319,1
541725,1879389,Brooklyn,Williamsburg,40.72057081537138,-73.96010448151357,Entire home/apt,30.0,44,269,2
543792,865264,Queens,Ridgewood,40.70873,-73.91732,Entire home/apt,30.0,155,111,1
544039,2674637,Brooklyn,Sunset Park,40.64445,-74.00279,Entire home/apt,30.0,0,0,1
545261,746552,Brooklyn,Clinton Hill,40.68955,-73.96681,Private room,30.0,2,365,1
545586,2682088,Brooklyn,Williamsburg,40.70977,-73.95917,Entire home/apt,30.0,20,51,1
545651,1785800,Brooklyn,Prospect-Lefferts Gardens,40.66051,-73.95078,Private room,30.0,19,270,3
450577,2237267,Manhattan,Upper West Side,40.7769,-73.97671,Entire home/apt,30.0,137,292,1
453094,137814,Brooklyn,Clinton Hill,40.6882557,-73.9638332,Private room,2.0,567,303,2
453255,2252261,Manhattan,Lower East Side,40.71776,-73.98486,Entire home/apt,30.0,16,0,1
454334,2257289,Manhattan,Harlem,40.81669,-73.94267,Private room,30.0,3,0,1
454763,2259061,Manhattan,Inwood,40.866226,-73.919085,Entire home/apt,30.0,11,358,1
455734,2265389,Manhattan,Inwood,40.86909,-73.9239,Entire home/apt,31.0,167,43,1
456110,2267508,Manhattan,Chelsea,40.74812,-73.99603,Entire home/apt,30.0,21,0,1
456190,2267864,Manhattan,West Village,40.73491,-74.0058,Entire home/apt,30.0,448,179,2
456457,1594083,Manhattan,Greenwich Village,40.73143,-74.00105,Entire home/apt,30.0,6,0,1
456578,2270454,Manhattan,Washington Heights,40.85209,-73.93941,Private room,30.0,1,87,1
457829,2275829,Manhattan,East Village,40.72899,-73.98975,Entire home/apt,30.0,231,0,1
548184,2694253,Brooklyn,Greenpoint,40.72515,-73.95153,Private room,30.0,0,0,1
549873,2702563,Manhattan,East Village,40.72594,-73.98219,Entire home/apt,30.0,5,0,1
550653,2706505,Brooklyn,Windsor Terrace,40.66014,-73.98311,Private room,30.0,7,316,1
459066,2282355,Manhattan,Upper East Side,40.76719,-73.95303,Entire home/apt,30.0,23,0,1
460999,128890,Manhattan,Harlem,40.81431,-73.94788,Entire home/apt,30.0,10,0,1
463042,1333948,Manhattan,SoHo,40.72371,-73.99663,Entire home/apt,30.0,87,115,1
464231,1530310,Brooklyn,Bedford-Stuyvesant,40.68905,-73.9541,Private room,30.0,2,0,1
465706,718349,Manhattan,Upper West Side,40.79903,-73.96297,Entire home/apt,30.0,12,365,2
466277,815977,Brooklyn,Williamsburg,40.71116,-73.94721,Entire home/apt,30.0,221,107,2
466457,2316542,Brooklyn,Bedford-Stuyvesant,40.68928,-73.93908,Entire home/apt,30.0,295,364,1
467569,282315,Manhattan,Lower East Side,40.71937,-73.98387,Entire home/apt,50.0,39,41,1
467866,2321870,Manhattan,West Village,40.73054,-74.00613,Private room,30.0,227,0,1
470330,2333508,Brooklyn,Williamsburg,40.71569,-73.93716,Private room,90.0,5,0,1
470498,2334269,Manhattan,Battery Park City,40.71051,-74.01724,Private room,30.0,8,0,1
550858,2277487,Manhattan,Chelsea,40.74734,-73.9931,Entire home/apt,30.0,15,0,1
552502,2714897,Brooklyn,Crown Heights,40.67808,-73.9573,Private room,30.0,18,58,1
552519,2715012,Brooklyn,Crown Heights,40.67382,-73.94012,Entire home/apt,30.0,257,365,3
552639,2518984,Manhattan,Harlem,40.81711,-73.94736,Entire home/apt,2.0,311,128,2
553872,2647578,Manhattan,Harlem,40.82193,-73.94175,Private room,30.0,21,90,2
553903,2647578,Manhattan,Harlem,40.822964,-73.942474,Private room,30.0,64,270,2
557487,2740824,Brooklyn,Greenpoint,40.72378,-73.947,Entire home/apt,30.0,24,0,1
560078,2753256,Manhattan,East Village,40.72369,-73.97849,Private room,30.0,138,364,1
563442,2770788,Manhattan,West Village,40.7359,-74.00128,Entire home/apt,30.0,27,0,1
565814,532819,Brooklyn,Bedford-Stuyvesant,40.68257,-73.93713,Private room,30.0,1,0,1
566712,2786764,Manhattan,East Village,40.72583,-73.97819,Private room,30.0,138,0,1
570218,2805772,Brooklyn,Fort Greene,40.68497,-73.97644,Entire home/apt,30.0,27,0,1
570797,1900800,Manhattan,Hell's Kitchen,40.76119,-73.99225,Private room,30.0,24,363,2
571564,1141935,Brooklyn,Crown Heights,40.67432,-73.94744,Private room,30.0,130,89,3
471758,2339722,Manhattan,Tribeca,40.72254,-74.01074,Entire home/apt,30.0,2,0,1
471845,2220859,Brooklyn,Bedford-Stuyvesant,40.68308,-73.94403,Entire home/apt,30.0,3,0,1
476983,277379,Manhattan,Harlem,40.8239,-73.94242,Private room,30.0,669,209,2
478832,2371814,Brooklyn,Carroll Gardens,40.6748,-74.00032,Entire home/apt,30.0,1,0,1
479002,1708956,Brooklyn,Fort Greene,40.68687,-73.97074,Private room,30.0,72,365,1
479285,2374190,Queens,Sunnyside,40.74709,-73.92056,Entire home/apt,30.0,4,364,2
483414,1539749,Brooklyn,Bedford-Stuyvesant,40.68476,-73.94867,Private room,30.0,31,314,3
484728,2396741,Brooklyn,Fort Hamilton,40.61211,-74.03451,Entire home/apt,30.0,3,0,1
487684,2413155,Brooklyn,Boerum Hill,40.68739,-73.9897,Entire home/apt,150.0,4,315,1
491123,2427868,Brooklyn,Prospect Heights,40.67379,-73.96623,Private room,30.0,229,365,1
491529,2429432,Brooklyn,Park Slope,40.67219,-73.97672,Entire home/apt,30.0,58,0,1
495249,2446219,Queens,Jackson Heights,40.75347,-73.89145,Private room,30.0,234,0,2
573671,2822805,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95055,Private room,30.0,58,364,19
576227,2834840,Manhattan,Harlem,40.82274,-73.95408,Entire home/apt,30.0,8,257,2
576916,2837527,Manhattan,Upper West Side,40.7967,-73.97201,Entire home/apt,30.0,4,0,1
577243,2838861,Brooklyn,Greenpoint,40.73209,-73.95861,Private room,30.0,26,89,2
579251,388608,Brooklyn,Bushwick,40.69174,-73.92276,Entire home/apt,30.0,26,0,1
581488,2862454,Brooklyn,Williamsburg,40.71583,-73.96277,Entire home/apt,30.0,34,363,1
583352,2423042,Manhattan,East Village,40.72326,-73.97969,Entire home/apt,60.0,3,0,1
587519,2897835,Brooklyn,Williamsburg,40.71099,-73.95217,Private room,30.0,1,0,1
587698,807642,Brooklyn,Gravesend,40.60402,-73.97038,Entire home/apt,30.0,111,365,2
590903,1345769,Manhattan,Harlem,40.80682,-73.94814,Entire home/apt,30.0,59,258,1
591135,1523018,Manhattan,Nolita,40.72428,-73.99579,Private room,31.0,156,326,2
591565,2919467,Manhattan,Tribeca,40.71493,-74.00698,Private room,30.0,60,0,1
593000,2927446,Manhattan,Upper East Side,40.77287,-73.94667,Entire home/apt,30.0,10,0,1
594036,2934010,Manhattan,West Village,40.73216,-74.00521,Entire home/apt,30.0,5,0,1
594732,2938302,Manhattan,Greenwich Village,40.73532,-73.99506,Entire home/apt,30.0,0,0,1
597544,2954200,Queens,Sunnyside,40.74109,-73.92398,Private room,30.0,30,360,1
597624,2954680,Brooklyn,Park Slope,40.67636,-73.98098,Entire home/apt,30.0,9,0,1
597668,2837163,Brooklyn,Bedford-Stuyvesant,40.68278,-73.93863,Private room,30.0,20,177,2
599595,2965915,Manhattan,Upper West Side,40.78186,-73.97849,Entire home/apt,30.0,11,0,1
496166,2450665,Brooklyn,South Slope,40.66609,-73.98472,Entire home/apt,30.0,17,363,1
498052,2426779,Brooklyn,Williamsburg,40.7149363238612,-73.96085072130779,Private room,1.0,263,121,1
499249,2463894,Brooklyn,Williamsburg,40.70528,-73.95756,Private room,30.0,1,0,1
606269,3002643,Manhattan,Hell's Kitchen,40.76114,-73.99369,Entire home/apt,30.0,86,93,1
607781,2874433,Manhattan,East Harlem,40.79046,-73.94576,Entire home/apt,30.0,258,304,1
607891,893148,Manhattan,Upper West Side,40.77469,-73.98069,Private room,30.0,111,130,1
609213,3019795,Brooklyn,Prospect Heights,40.67493,-73.96398,Entire home/apt,30.0,7,0,1
611156,2742629,Manhattan,Harlem,40.82875,-73.93969,Private room,30.0,31,349,2
613528,2518984,Manhattan,Harlem,40.81695,-73.94723,Entire home/apt,2.0,360,90,2
614269,3047107,Brooklyn,Williamsburg,40.71108,-73.93717,Entire home/apt,30.0,15,0,1
616249,3054174,Brooklyn,Sunset Park,40.65724,-73.99919,Entire home/apt,30.0,9,0,1
600775,210746,Brooklyn,Prospect Heights,40.67942,-73.97252,Private room,30.0,101,299,3
600877,2973437,Brooklyn,Boerum Hill,40.68441,-73.98405,Entire home/apt,30.0,2,0,1
602070,2640845,Brooklyn,Greenpoint,40.72162,-73.95114,Entire home/apt,30.0,46,83,1
604204,2990829,Brooklyn,Prospect Heights,40.68098,-73.96604,Entire home/apt,30.0,6,0,1
731316,3805397,Manhattan,Chelsea,40.74051,-74.00029,Entire home/apt,30.0,6,0,1
734749,3831783,Manhattan,Upper West Side,40.78375,-73.97741,Entire home/apt,181.0,82,0,1
736187,3842134,Brooklyn,Greenpoint,40.72516,-73.95004,Private room,30.0,50,230,2
739239,15145088,Manhattan,Upper West Side,40.78615,-73.97454,Entire home/apt,30.0,22,365,11
739242,15145088,Manhattan,Upper West Side,40.78552,-73.97435,Entire home/apt,30.0,23,365,11
740754,3876092,Queens,Astoria,40.76797,-73.91625,Private room,30.0,77,178,2
618916,92451,Brooklyn,Prospect Heights,40.67924,-73.96445,Entire home/apt,30.0,13,233,1
622410,1563352,Brooklyn,Crown Heights,40.66718,-73.95848,Private room,30.0,0,0,1
627949,585879,Brooklyn,Williamsburg,40.71542,-73.93821,Entire home/apt,30.0,0,0,1
628078,3119145,Manhattan,Harlem,40.80272,-73.95618,Entire home/apt,30.0,6,0,1
629855,155163,Brooklyn,Williamsburg,40.71424,-73.94267,Private room,30.0,13,0,1
634353,836168,Manhattan,Upper West Side,40.77416,-73.98591,Entire home/apt,30.0,44,365,10
637426,1993811,Manhattan,East Village,40.72299,-73.98838,Entire home/apt,30.0,0,0,1
638894,1182294,Brooklyn,Crown Heights,40.67512,-73.95972,Entire home/apt,30.0,4,0,1
639199,1483081,Staten Island,Tottenville,40.50863,-74.24135,Entire home/apt,30.0,106,353,1
640899,165045,Brooklyn,Bedford-Stuyvesant,40.68228,-73.94645,Private room,30.0,0,0,3
640901,165045,Brooklyn,Bedford-Stuyvesant,40.68053,-73.9479,Private room,30.0,0,0,3
640908,165045,Brooklyn,Bedford-Stuyvesant,40.68273,-73.94617,Private room,30.0,0,0,3
640990,3201337,Manhattan,East Harlem,40.7947,-73.93209,Private room,30.0,128,0,2
741154,1406458,Manhattan,Tribeca,40.71751,-74.00392,Entire home/apt,30.0,10,0,1
741712,3882661,Manhattan,Gramercy,40.7335,-73.98704,Entire home/apt,30.0,1,0,3
741783,3880974,Manhattan,West Village,40.73298,-74.00238,Entire home/apt,30.0,235,0,1
747316,1251879,Manhattan,Upper West Side,40.79995346069336,-73.96089172363281,Private room,30.0,74,252,1
748118,3921565,Brooklyn,Greenpoint,40.73737,-73.95354,Private room,3.0,123,166,1
748233,3801683,Manhattan,East Village,40.73141,-73.98492,Entire home/apt,30.0,12,0,2
749276,2413714,Brooklyn,Bushwick,40.69266,-73.90362,Entire home/apt,30.0,124,335,2
752289,2285974,Manhattan,SoHo,40.72734,-74.00094,Entire home/apt,30.0,16,275,2
752366,3956850,Queens,Astoria,40.75598,-73.91651,Entire home/apt,30.0,16,0,1
753622,869880,Manhattan,East Village,40.73171,-73.98615,Private room,30.0,96,363,2
753687,3964655,Brooklyn,Bedford-Stuyvesant,40.68023419130707,-73.93856346191183,Entire home/apt,2.0,224,182,1
